class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,project,commit,commitprevious,className,BOC,TACH,FCH,LCH,CHO,FRCH,CHD,WCD,WFR,ATAF,LCA,LCD,CSB,CSBS,ACDF,projectName,commitNumber,fullyQualifiedName,PublicFieldCount,IsAbstract,ClassLinesOfCode,WeighOfClass,FANIN,TightClassCohesion,FANOUT,OverrideRatio,LCOM3,WeightedMethodCount,LCOM2,NumberOfAccessorMethods,LazyClass,DataClass,ComplexClass,SpaghettiCode,SpeculativeGenerality,GodClass,RefusedBequest,ClassDataShouldBePrivate,BrainClass,TotalClass,LongParameterList,LongMethod,FeatureEnvy,DispersedCoupling,MessageChain,IntensiveCoupling,ShotgunSurgery,BrainMethod,TotalMethod,TotalClassMethod,DiversityTotal,DiversityMethod,DiversityClass,PROJECT_NAME,CURRENT_COMMIT,PREVIOUS_COMMIT,CLASS_CURRENTCOMMIT,CLASS_PREVIOUSCOMMIT,STATEMENT_DELETE,STATEMENT_INSERT,STATEMENT_ORDERING_CHANGE,STATEMENT_PARENT_CHANGE,STATEMENT_UPDATE,TOTAL_STATEMENTLEVELCHANGES,PARENT_CLASS_CHANGE,PARENT_CLASS_DELETE,PARENT_CLASS_INSERT,CLASS_RENAMING,TOTAL_CLASSDECLARATIONCHANGES,RETURN_TYPE_CHANGE,RETURN_TYPE_DELETE,RETURN_TYPE_INSERT,METHOD_RENAMING,PARAMETER_DELETE,PARAMETER_INSERT,PARAMETER_ORDERING_CHANGE,PARAMETER_RENAMING,PARAMETER_TYPE_CHANGE,TOTAL_METHODDECLARATIONSCHANGES,ATTRIBUTE_RENAMING,ATTRIBUTE_TYPE_CHANGE,TOTAL_ATTRIBUTEDECLARATIONCHANGES,ADDING_ATTRIBUTE_MODIFIABILITY,REMOVING_ATTRIBUTE_MODIFIABILITY,REMOVING_CLASS_DERIVABILITY,REMOVING_METHOD_OVERRIDABILITY,ADDING_CLASS_DERIVABILITY,ADDING_METHOD_OVERRIDABILITY,TOTAL_DECLARATIONPARTCHANGES,TOTAL_CHANGES,will_change,release
org.jfree.chart.plot.dial.DialValueIndicatorTest,class,6,6,1,24,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,87,0,0,2,0,0,2,50,11,0,11,0,0,0,0,56,1,0,Public Class,org.jfree.chart.plot.dial.DialValueIndicatorTest,test/java/org/jfree/chart/plot/dial/DialValueIndicatorTest.java,1.0,1.0,1.0,1.0,34.0,3.0,23.0,7.0,1.0,13.0,0.0,,0.0,0.0,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,152.0,21.0,98.0,21.0,84.0,33.0,,,77.0,82.0,16.0,77.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.34,4,4,4,4,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.chart.plot.dial.DialValueIndicatorTest,3,0,5,5,1,7,0.0042105263157894745,9.25,9,0.2857142857142857,30,0.2702702702702703,52,0.0,0.048120300751879695,commons-bcel,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.chart.plot.dial.DialValueIndicatorTest,33.0,0.0,0.0,86.0,0.0,,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,2,0,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,09e374f617c3a5c2e68d260f17a03f1e3f584121,org.jfree.chart.plot.dial.DialValueIndicatorTest,org.jfree.chart.plot.dial.DialValueIndicatorTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.jfree.chart.plot.dial.DialBackgroundTest,class,6,8,1,13,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,55,0,0,4,0,0,0,16,15,0,11,0,0,0,0,52,1,0,Public Class,org.jfree.chart.plot.dial.DialBackgroundTest,test/java/org/jfree/chart/plot/dial/DialBackgroundTest.java,1.0,1.0,1.0,1.0,22.0,2.0,15.0,5.0,1.0,10.0,0.0,,0.0,0.0,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,103.0,13.0,67.0,20.0,53.0,23.0,,,45.0,50.0,16.0,45.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.34,4,4,4,4,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.chart.plot.dial.DialBackgroundTest,3,0,5,5,1,7,0.0042105263157894745,8.5,9,0.2857142857142857,16,0.2077922077922078,42,0.0,0.048120300751879695,commons-bcel,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.chart.plot.dial.DialBackgroundTest,17.0,0.0,0.0,54.0,0.0,,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,1,1,0,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,09e374f617c3a5c2e68d260f17a03f1e3f584121,org.jfree.chart.plot.dial.DialBackgroundTest,org.jfree.chart.plot.dial.DialBackgroundTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.jfree.chart.plot.dial.DialPlotTest,class,11,12,1,23,15,0.0,0.0,10,0,10,0,0,0,10,0,0,0,1,0,0,1,0,0,0,0,1,151,0,0,2,0,0,0,21,41,0,30,0,0,0,0,79,1,0,Public Class,org.jfree.chart.plot.dial.DialPlotTest,test/java/org/jfree/chart/plot/dial/DialPlotTest.java,1.0,1.0,1.0,1.0,20.0,1.0,15.0,3.0,2.0,14.0,0.0,,0.0,0.0,,,10.0,1.0,10.0,10.0,0.0,0.0,0.0,10.0,,230.0,26.0,163.0,51.0,130.0,41.0,,,129.0,140.0,41.0,128.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,40.0,0.25,10,10,10,10,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.chart.plot.dial.DialPlotTest,3,0,5,5,1,7,0.0042105263157894745,13.25,9,0.2857142857142857,30,0.17142857142857146,68,0.0,0.048120300751879695,commons-bcel,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.chart.plot.dial.DialPlotTest,54.0,0.0,0.4,150.0,0.4444444444444444,,10.0,1.0,0.3333333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,3,2,2,0,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,09e374f617c3a5c2e68d260f17a03f1e3f584121,org.jfree.chart.plot.dial.DialPlotTest,org.jfree.chart.plot.dial.DialPlotTest,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
org.jfree.chart.plot.dial.DialTextAnnotationTest,class,5,6,1,16,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,60,0,0,2,0,0,10,9,14,0,12,0,0,0,0,53,1,0,Public Class,org.jfree.chart.plot.dial.DialTextAnnotationTest,test/java/org/jfree/chart/plot/dial/DialTextAnnotationTest.java,1.0,1.0,1.0,1.0,22.0,2.0,14.0,5.0,1.0,9.0,0.0,,0.0,0.0,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,105.0,15.0,65.0,21.0,51.0,25.0,,,50.0,55.0,17.0,50.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.38,4,4,4,4,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.chart.plot.dial.DialTextAnnotationTest,3,0,5,5,1,7,0.0042105263157894745,5.0,9,0.2857142857142857,12,0.16216216216216214,26,0.0,0.048120300751879695,commons-bcel,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.chart.plot.dial.DialTextAnnotationTest,19.0,0.0,0.0,59.0,0.0,,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,09e374f617c3a5c2e68d260f17a03f1e3f584121,org.jfree.chart.plot.dial.DialTextAnnotationTest,org.jfree.chart.plot.dial.DialTextAnnotationTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.jfree.chart.plot.dial.AbstractDialLayerTest,class,5,5,1,10,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,2,0,0,0,0,8,0,8,0,0,0,0,39,1,0,Public Class,org.jfree.chart.plot.dial.AbstractDialLayerTest,test/java/org/jfree/chart/plot/dial/AbstractDialLayerTest.java,1.0,1.0,1.0,1.0,15.0,1.0,9.0,4.0,1.0,6.0,0.0,,0.0,0.0,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,58.0,7.0,34.0,15.0,23.0,17.0,,,23.0,27.0,12.0,23.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,3,3,3,3,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.chart.plot.dial.AbstractDialLayerTest,3,0,5,5,1,7,0.0042105263157894745,2.5,9,0.2857142857142857,12,0.3,16,0.0,0.048120300751879695,commons-bcel,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.chart.plot.dial.AbstractDialLayerTest,6.0,0.0,0.0,30.0,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,09e374f617c3a5c2e68d260f17a03f1e3f584121,org.jfree.chart.plot.dial.AbstractDialLayerTest,org.jfree.chart.plot.dial.AbstractDialLayerTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.jfree.chart.plot.dial.StandardDialScaleTest,class,5,10,1,25,9,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,1,0,1,0,0,1,0,2,134,0,0,4,0,0,2,137,28,0,14,0,0,0,0,69,1,0,Public Class,org.jfree.chart.plot.dial.StandardDialScaleTest,test/java/org/jfree/chart/plot/dial/StandardDialScaleTest.java,1.0,1.0,1.0,1.0,32.0,3.0,22.0,6.0,1.0,10.0,0.0,,0.0,1.0,,,6.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,,216.0,29.0,146.0,27.0,126.0,41.0,,,120.0,127.0,21.0,119.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.28,6,6,6,6,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.chart.plot.dial.StandardDialScaleTest,3,0,5,5,1,7,0.0042105263157894745,8.5,9,0.2857142857142857,16,0.10256410256410256,42,0.0,0.048120300751879695,commons-bcel,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.chart.plot.dial.StandardDialScaleTest,37.0,0.0,0.6666666666666667,133.0,0.8,,6.0,1.0,0.06666666666666668,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5,5,2,2,0,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,09e374f617c3a5c2e68d260f17a03f1e3f584121,org.jfree.chart.plot.dial.StandardDialScaleTest,org.jfree.chart.plot.dial.StandardDialScaleTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.jfree.chart.plot.dial.DialCapTest,class,5,8,1,15,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,64,0,0,4,0,0,0,38,15,0,11,0,0,0,0,52,1,0,Public Class,org.jfree.chart.plot.dial.DialCapTest,test/java/org/jfree/chart/plot/dial/DialCapTest.java,1.0,1.0,1.0,1.0,25.0,2.0,17.0,5.0,1.0,9.0,0.0,,0.0,0.0,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,118.0,17.0,76.0,20.0,62.0,25.0,,,54.0,59.0,16.0,54.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.33,4,4,4,4,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.chart.plot.dial.DialCapTest,3,0,5,5,1,7,0.0042105263157894745,8.5,9,0.2857142857142857,24,0.2823529411764706,46,0.0,0.048120300751879695,commons-bcel,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.chart.plot.dial.DialCapTest,23.0,0.0,0.0,63.0,0.0,,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,1,1,0,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,09e374f617c3a5c2e68d260f17a03f1e3f584121,org.jfree.chart.plot.dial.DialCapTest,org.jfree.chart.plot.dial.DialCapTest,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
org.jfree.chart.plot.MyPlotChangeListener,class,2,4,1,0,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,3,0,1,0,0,0,0,28,1,0,Public Class,org.jfree.chart.plot.MyPlotChangeListener,test/java/org/jfree/chart/plot/MyPlotChangeListener.java,1.0,1.0,1.0,1.0,7.0,0.0,3.0,4.0,2.0,2.0,0.0,,0.0,0.0,,,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,,43.0,6.0,16.0,7.0,4.0,21.0,,,5.0,10.0,6.0,4.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.31,4,4,4,4,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.chart.plot.MyPlotChangeListener,3,0,5,5,1,2,0.4838709677419355,0.25,9,7.5,2,0.10526315789473684,2,0.0,0.27419354838709675,commons-bcel,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.chart.plot.MyPlotChangeListener,0.0,0.0,0.0,11.0,0.0,,4.0,0.5,1.0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,09e374f617c3a5c2e68d260f17a03f1e3f584121,org.jfree.chart.plot.MyPlotChangeListener,org.jfree.chart.plot.MyPlotChangeListener,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.jfree.chart.plot.CrosshairTest,class,5,8,1,24,10,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,90,0,0,3,0,0,4,31,9,0,9,0,0,0,0,48,1,0,Public Class,org.jfree.chart.plot.CrosshairTest,test/java/org/jfree/chart/plot/CrosshairTest.java,1.0,1.0,1.0,1.0,24.0,3.0,18.0,3.0,1.0,12.0,0.0,,0.0,0.0,,,5.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,,139.0,22.0,99.0,22.0,82.0,18.0,,,78.0,84.0,15.0,78.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.18,5,5,5,5,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.chart.plot.CrosshairTest,3,0,5,5,1,7,0.0042105263157894745,8.5,9,0.2857142857142857,12,0.10619469026548672,40,0.0,0.048120300751879695,commons-bcel,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.chart.plot.CrosshairTest,32.0,0.0,0.0,89.0,0.0,,5.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,2,0,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,09e374f617c3a5c2e68d260f17a03f1e3f584121,org.jfree.chart.plot.CrosshairTest,org.jfree.chart.plot.CrosshairTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.jfree.chart.plot.MultiplePiePlotTest,class,11,8,1,27,15,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,3,83,0,0,2,0,0,16,41,17,0,16,0,0,0,0,82,1,0,Public Class,org.jfree.chart.plot.MultiplePiePlotTest,test/java/org/jfree/chart/plot/MultiplePiePlotTest.java,1.0,1.0,1.0,1.0,19.0,1.0,14.0,4.0,2.0,17.0,0.0,,0.0,0.0,,,6.0,1.0,6.0,6.0,0.0,0.0,0.0,6.0,,139.0,17.0,94.0,29.0,73.0,28.0,,,69.0,76.0,23.0,68.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,83.0,0.3,6,6,6,6,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.chart.plot.MultiplePiePlotTest,3,0,5,5,1,2,0.4838709677419355,6.25,9,7.5,14,0.125,32,0.0,0.27419354838709675,commons-bcel,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.chart.plot.MultiplePiePlotTest,25.0,0.0,0.8333333333333334,82.0,1.0,,6.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,1,1,0,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,09e374f617c3a5c2e68d260f17a03f1e3f584121,org.jfree.chart.plot.MultiplePiePlotTest,org.jfree.chart.plot.MultiplePiePlotTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.jfree.chart.plot.CombinedRangeXYPlotTest,class,15,12,1,32,34,0.0,0.0,9,0,6,3,0,0,6,0,0,0,1,0,0,1,0,0,0,0,1,127,3,0,3,0,0,8,104,31,1,31,0,0,0,0,98,1,0,Public Class,org.jfree.chart.plot.CombinedRangeXYPlotTest,test/java/org/jfree/chart/plot/CombinedRangeXYPlotTest.java,1.0,1.0,1.0,1.0,20.0,1.0,14.0,4.0,2.0,23.0,0.0,,0.0,0.0,,,9.0,1.0,9.0,9.0,0.0,3.0,0.0,6.0,,208.0,24.0,137.0,51.0,110.0,47.0,,,107.0,117.0,41.0,107.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,77.0,0.34,9,9,9,9,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.chart.plot.CombinedRangeXYPlotTest,3,0,5,5,1,5,0.03508771929824561,2.25,9,1.6,10,0.06329113924050632,14,0.0,0.0894736842105263,commons-bcel,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.chart.plot.CombinedRangeXYPlotTest,67.0,0.0,0.7777777777777778,123.0,0.875,,9.0,1.0,0.06666666666666668,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5,5,2,2,0,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,09e374f617c3a5c2e68d260f17a03f1e3f584121,org.jfree.chart.plot.CombinedRangeXYPlotTest,org.jfree.chart.plot.CombinedRangeXYPlotTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.jfree.chart.plot.CompassPlotTest,class,4,5,1,13,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,2,0,0,2,39,6,0,6,0,0,0,0,37,1,0,Public Class,org.jfree.chart.plot.CompassPlotTest,test/java/org/jfree/chart/plot/CompassPlotTest.java,1.0,1.0,1.0,1.0,24.0,2.0,17.0,5.0,1.0,8.0,0.0,,0.0,0.0,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,86.0,10.0,58.0,13.0,47.0,18.0,,,38.0,42.0,10.0,38.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.31,3,3,3,3,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.chart.plot.CompassPlotTest,3,0,5,5,1,2,0.4838709677419355,10.5,9,7.5,20,0.29411764705882354,52,0.0,0.27419354838709675,commons-bcel,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.chart.plot.CompassPlotTest,17.0,0.0,0.0,45.0,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,09e374f617c3a5c2e68d260f17a03f1e3f584121,org.jfree.chart.plot.CompassPlotTest,org.jfree.chart.plot.CompassPlotTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.jfree.chart.plot.PlotTest,class,5,1,1,16,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,4,53,3,0,3,0,0,0,0,42,1,0,Public Class,org.jfree.chart.plot.PlotTest,test/java/org/jfree/chart/plot/PlotTest.java,1.0,1.0,1.0,1.0,109.0,14.0,73.0,22.0,1.0,14.0,0.0,,0.0,0.0,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,117.0,16.0,76.0,6.0,71.0,25.0,,,57.0,59.0,5.0,57.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.33,1,1,1,1,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.chart.plot.PlotTest,3,0,5,5,1,2,0.4838709677419355,9.875,9,7.5,19,0.2111111111111111,49,0.0,0.27419354838709675,commons-bcel,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.chart.plot.PlotTest,26.0,0.0,0.0,60.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,2,0,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,09e374f617c3a5c2e68d260f17a03f1e3f584121,org.jfree.chart.plot.PlotTest,org.jfree.chart.plot.PlotTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.jfree.chart.plot.XYPlotTest,class,39,72,1,119,1081,0.0,0.0,47,0,45,2,0,0,45,0,0,0,0,0,0,0,0,0,0,0,21,865,2,0,17,8,0,117,416,226,2,218,1,0,0,0,295,1,0,Public Class,org.jfree.chart.plot.XYPlotTest,test/java/org/jfree/chart/plot/XYPlotTest.java,1.0,1.0,1.0,1.0,26.0,2.0,19.0,4.0,1.0,56.0,0.0,,0.0,0.0,,,47.0,0.0,47.0,47.0,0.0,2.0,0.0,45.0,,1331.0,160.0,949.0,327.0,791.0,225.0,,,737.0,793.0,266.0,742.0,,,,,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.24,55,55,55,47,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.chart.plot.XYPlotTest,3,0,5,5,1,7,0.0042105263157894745,55.25,9,0.2857142857142857,42,0.042211055276381915,242,0.0,0.048120300751879695,commons-bcel,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.chart.plot.XYPlotTest,301.0,0.0,0.0,849.0,0.0,,55.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,3,26,0,0,0,0,0,29,30,3,2,1,jfreechart,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,09e374f617c3a5c2e68d260f17a03f1e3f584121,org.jfree.chart.plot.XYPlotTest,org.jfree.chart.plot.XYPlotTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
